,vehicle,No added edges
8587,417IZ,11
8588,417IZ,32
8589,417IZ,112
8590,417IZ,29
8591,417IZ,30
8592,417IZ,22
8593,417IZ,76
8594,417IZ,15
8595,417IZ,12
8596,417IZ,35
8597,417IZ,20
8598,417IZ,39
8599,417IZ,32
8600,417IZ,10
8601,417IZ,33
8602,417IZ,35
8603,417IZ,98
8604,417IZ,5
8605,417IZ,18
8606,417IZ,24
8607,417IZ,43
8608,417IZ,19
8609,417IZ,5
8610,417IZ,18
8611,417IZ,8
8612,417IZ,3
8613,417IZ,110
8614,417IZ,18
8615,417IZ,82
8616,417IZ,16
8617,417IZ,33
8618,417IZ,99
8619,417IZ,117
8620,417IZ,10
8621,417IZ,52
8622,417IZ,18
8623,417IZ,26
8624,417IZ,84
8625,417IZ,32
8626,417IZ,77
8627,417IZ,77
8628,417IZ,28
8629,417IZ,16
8630,417IZ,85
8631,417IZ,27
8632,417IZ,47
8633,417IZ,10
8634,417IZ,19
8635,417IZ,26
8636,417IZ,8
8637,417IZ,27
8638,417IZ,28
8639,417IZ,11
8640,417IZ,24
8641,417IZ,35
8642,417IZ,34
8643,417IZ,63
8644,417IZ,1
8645,417IZ,97
8646,417IZ,13
8647,417IZ,78
8648,417IZ,8
8649,417IZ,27
8650,417IZ,19
8651,417IZ,133
8652,417IZ,5
8653,417IZ,10
8654,417IZ,27
8655,417IZ,47
8656,417IZ,78
8657,417IZ,28
8658,417IZ,62
8659,417IZ,46
8660,417IZ,31
8661,417IZ,11
8662,417IZ,31
8663,417IZ,86
8664,417IZ,13
8665,417IZ,125
8666,417IZ,66
8667,417IZ,4
8668,417IZ,101
8669,417IZ,31
8670,417IZ,15
8671,417IZ,5
8672,417IZ,103
8673,417IZ,48
8674,417IZ,20
8675,417IZ,25
8676,417IZ,20
8677,417IZ,109
8678,417IZ,21
8679,417IZ,34
8680,417IZ,34
8681,417IZ,24
8682,417IZ,15
8683,417IZ,16
8684,417IZ,21
8685,417IZ,33
8686,417IZ,23
8687,417IZ,35
8688,417IZ,78
8689,417IZ,33
8690,417IZ,9
8691,417IZ,14
8692,417IZ,49
8693,417IZ,104
8694,417IZ,11
8695,417IZ,82
8696,417IZ,27
8697,417IZ,3
8698,417IZ,17
8699,417IZ,35
8700,417IZ,79
8701,417IZ,24
8702,417IZ,9
8703,417IZ,14
8704,417IZ,22
8705,417IZ,147
8706,417IZ,4
8707,417IZ,16
8708,417IZ,11
8709,417IZ,33
8710,417IZ,89
8711,417IZ,16
8712,417IZ,21
8713,417IZ,7
8714,417IZ,33
8715,417IZ,81
8716,417IZ,12
8717,417IZ,201
8718,417IZ,31
8719,417IZ,29
8720,417IZ,20
8721,417IZ,24
8722,417IZ,20
8723,417IZ,14
8724,417IZ,160
8725,417IZ,20
8726,417IZ,40
8727,417IZ,59
8728,417IZ,21
8729,417IZ,18
8730,417IZ,19
8731,417IZ,29
8732,417IZ,15
8733,417IZ,16
8734,417IZ,37
8735,417IZ,30
8736,417IZ,20
8737,417IZ,127
8738,417IZ,12
8739,417IZ,18
8740,417IZ,39
8741,417IZ,61
8742,417IZ,11
8743,417IZ,145
8744,417IZ,35
8745,417IZ,79
8746,417IZ,44
8747,417IZ,54
8748,417IZ,31
8749,417IZ,30
8750,417IZ,14
8751,417IZ,4
8752,417IZ,30
8753,417IZ,10
8754,417IZ,29
8755,417IZ,42
8756,417IZ,17
8757,417IZ,44
8758,417IZ,16
8759,417IZ,25
8760,417IZ,36
8761,417IZ,78
8762,417IZ,19
8763,417IZ,41
8764,417IZ,25
8765,417IZ,28
8766,417IZ,34
8767,417IZ,36
8768,417IZ,137
8769,417IZ,79
8770,417IZ,79
8771,417IZ,80
8772,417IZ,81
8773,417IZ,74
8774,417IZ,96
8775,417IZ,3
8776,417IZ,16
8777,417IZ,10
8778,417IZ,25
8779,417IZ,38
8780,417IZ,22
8781,417IZ,12
8782,417IZ,3
8783,417IZ,22
8784,417IZ,29
8785,417IZ,25
8786,417IZ,38
8787,417IZ,78
8788,417IZ,10
8789,417IZ,19
8790,417IZ,30
8791,417IZ,78
8792,417IZ,25
8793,417IZ,17
8794,417IZ,72
8795,417IZ,79
8796,417IZ,145
8797,417IZ,30
8798,417IZ,29
8799,417IZ,58
8800,417IZ,103
8801,417IZ,14
8802,417IZ,16
8803,417IZ,32
8804,417IZ,17
8805,417IZ,17
8806,417IZ,17
8807,417IZ,24
8808,417IZ,39
8809,417IZ,83
8810,417IZ,29
8811,417IZ,12
8812,417IZ,37
8813,417IZ,78
8814,417IZ,14
8815,417IZ,28
8816,417IZ,40
8817,417IZ,36
8818,417IZ,23
8819,417IZ,164
8820,417IZ,38
8821,417IZ,34
8822,417IZ,41
8823,417IZ,37
8824,417IZ,4
8825,417IZ,34
8826,417IZ,15
8827,417IZ,30
8828,417IZ,19
8829,417IZ,12
8830,417IZ,55
8831,417IZ,31
8832,417IZ,14
8833,417IZ,142
8834,417IZ,80
8835,417IZ,13
8836,417IZ,99
8837,417IZ,29
8838,417IZ,25
8839,417IZ,5
8840,417IZ,129
8841,417IZ,104
8842,417IZ,73
8843,417IZ,22
8844,417IZ,20
8845,417IZ,8
8846,417IZ,81
8847,417IZ,103
8848,417IZ,59
8849,417IZ,69
8850,417IZ,64
8851,417IZ,12
8852,417IZ,24
8853,417IZ,28
8854,417IZ,86
8855,417IZ,31
8856,417IZ,24
8857,417IZ,94
8858,417IZ,86
8859,417IZ,18
8860,417IZ,17
8861,417IZ,15
8862,417IZ,14
8863,417IZ,85
8864,417IZ,13
8865,417IZ,68
8866,417IZ,43
8867,417IZ,39
8868,417IZ,14
8869,417IZ,12
8870,417IZ,119
8871,417IZ,125
8872,417IZ,105
8873,417IZ,29
8874,417IZ,25
8875,417IZ,72
8876,417IZ,81
8877,417IZ,29
8878,417IZ,10
8879,417IZ,15
8880,417IZ,84
8881,417IZ,51
8882,417IZ,29
8883,417IZ,5
8884,417IZ,30
8885,417IZ,5
8886,417IZ,14
8887,417IZ,77
8888,417IZ,146
8889,417IZ,29
8890,417IZ,27
8891,417IZ,34
8892,417IZ,147
8893,417IZ,43
8894,417IZ,82
8895,417IZ,14
8896,417IZ,29
8897,417IZ,144
8898,417IZ,31
8899,417IZ,84
8900,417IZ,6
8901,417IZ,35
8902,417IZ,153
8903,417IZ,30
8904,417IZ,24
8905,417IZ,35
8906,417IZ,81
8907,417IZ,8
8908,417IZ,140
8909,417IZ,7
8910,417IZ,20
8911,417IZ,155
8912,417IZ,74
8913,417IZ,39
8914,417IZ,11
8915,417IZ,9
8916,417IZ,14
8917,417IZ,32
8918,417IZ,13
8919,417IZ,60
8920,417IZ,87
8921,417IZ,32
8922,417IZ,27
8923,417IZ,25
8924,417IZ,28
8925,417IZ,17
8926,417IZ,32
8927,417IZ,62
8928,417IZ,29
8929,417IZ,12
8930,417IZ,31
8931,417IZ,25
8932,417IZ,29
8933,417IZ,15
8934,417IZ,77
8935,417IZ,16
8936,417IZ,89
8937,417IZ,24
8938,417IZ,33
8939,417IZ,41
8940,417IZ,110
8941,417IZ,26
8942,417IZ,17
8943,417IZ,13
8944,417IZ,13
8945,417IZ,106
8946,417IZ,91
8947,417IZ,21
8948,417IZ,101
8949,417IZ,22
8950,417IZ,27
8951,417IZ,42
8952,417IZ,101
8953,417IZ,30
8954,417IZ,84
8955,417IZ,2
8956,417IZ,126
8957,417IZ,90
8958,417IZ,9
8959,417IZ,26
8960,417IZ,81
8961,417IZ,14
8962,417IZ,14
8963,417IZ,3
8964,417IZ,34
8965,417IZ,31
8966,417IZ,14
8967,417IZ,7
8968,417IZ,31
8969,417IZ,29
8970,417IZ,176
8971,417IZ,10
8972,417IZ,17
8973,417IZ,81
8974,417IZ,11
8975,417IZ,9
8976,417IZ,13
8977,417IZ,34
8978,417IZ,11
8979,417IZ,84
8980,417IZ,104
8981,417IZ,20
8982,417IZ,34
8983,417IZ,105
8984,417IZ,80
8985,417IZ,13
8986,417IZ,43
8987,417IZ,30
8988,417IZ,29
8989,417IZ,22
8990,417IZ,31
8991,417IZ,35
8992,417IZ,18
8993,417IZ,28
8994,417IZ,17
8995,417IZ,15
8996,417IZ,69
8997,417IZ,205
8998,417IZ,97
8999,417IZ,25
9000,417IZ,31
9001,417IZ,102
9002,417IZ,69
9003,417IZ,165
9004,417IZ,80
9005,417IZ,38
9006,417IZ,71
9007,417IZ,23
9008,417IZ,14
9009,417IZ,22
9010,417IZ,134
9011,417IZ,19
9012,417IZ,4
9013,417IZ,21
9014,417IZ,37
9015,417IZ,9
9016,417IZ,26
9017,417IZ,3
9018,417IZ,32
9019,417IZ,84
9020,417IZ,37
9021,417IZ,150
9022,417IZ,26
9023,417IZ,13
9024,417IZ,15
9025,417IZ,21
9026,417IZ,30
9027,417IZ,34
9028,417IZ,35
9029,417IZ,24
9030,417IZ,27
9031,417IZ,5
9032,417IZ,17
9033,417IZ,71
9034,417IZ,16
9035,417IZ,141
9036,417IZ,82
9037,417IZ,130
9038,417IZ,16
9039,417IZ,109
9040,417IZ,139
9041,417IZ,2
9042,417IZ,78
9043,417IZ,33
9044,417IZ,37
9045,417IZ,92
9046,417IZ,127
9047,417IZ,33
9048,417IZ,41
9049,417IZ,32
9050,417IZ,24
9051,417IZ,123
9052,417IZ,25
9053,417IZ,57
9054,417IZ,85
9055,417IZ,76
9056,417IZ,43
9057,417IZ,15
9058,417IZ,23
9059,417IZ,34
9060,417IZ,73
9061,417IZ,14
9062,417IZ,24
9063,417IZ,79
9064,417IZ,32
9065,417IZ,29
9066,417IZ,18
9067,417IZ,11
9068,417IZ,19
9069,417IZ,17
9070,417IZ,45
9071,417IZ,60
9072,417IZ,40
9073,417IZ,8
9074,417IZ,66
9075,417IZ,25
9076,417IZ,20
9077,417IZ,31
9078,417IZ,34
9079,417IZ,12
9080,417IZ,21
9081,417IZ,12
9082,417IZ,116
9083,417IZ,15
9084,417IZ,87
9085,417IZ,19
9086,417IZ,80
9087,417IZ,14
9088,417IZ,10
9089,417IZ,19
9090,417IZ,29
9091,417IZ,131
9092,417IZ,25
9093,417IZ,29
9094,417IZ,13
9095,417IZ,12
9096,417IZ,5
9097,417IZ,27
9098,417IZ,10
9099,417IZ,15
9100,417IZ,3
9101,417IZ,32
9102,417IZ,37
9103,417IZ,148
9104,417IZ,14
9105,417IZ,28
9106,417IZ,67
9107,417IZ,1
9108,417IZ,15
9109,417IZ,32
9110,417IZ,78
9111,417IZ,36
9112,417IZ,99
9113,417IZ,102
9114,417IZ,27
9115,417IZ,14
9116,417IZ,25
9117,417IZ,16
9118,417IZ,25
9119,417IZ,32
9120,417IZ,19
9121,417IZ,10
9122,417IZ,28
9123,417IZ,25
9124,417IZ,17
9125,417IZ,43
9126,417IZ,15
9127,417IZ,16
9128,417IZ,12
9129,417IZ,34
9130,417IZ,25
9131,417IZ,17
9132,417IZ,34
9133,417IZ,1
9134,417IZ,31
9135,417IZ,80
9136,417IZ,75
9137,417IZ,26
9138,417IZ,116
9139,417IZ,27
9140,417IZ,15
9141,417IZ,20
9142,417IZ,14
9143,417IZ,31
9144,417IZ,32
9145,417IZ,51
9146,417IZ,119
9147,417IZ,20
9148,417IZ,12
9149,417IZ,33
9150,417IZ,100
9151,417IZ,27
9152,417IZ,31
9153,417IZ,78
9154,417IZ,25
9155,417IZ,76
9156,417IZ,132
9157,417IZ,9
9158,417IZ,41
9159,417IZ,29
9160,417IZ,29
9161,417IZ,109
9162,417IZ,32
9163,417IZ,159
9164,417IZ,15
9165,417IZ,32
9166,417IZ,24
9167,417IZ,28
9168,417IZ,38
9169,417IZ,24
9170,417IZ,0
9171,417IZ,96
9172,417IZ,35
9173,417IZ,7
9174,417IZ,11
9175,417IZ,12
9176,417IZ,78
9177,417IZ,79
9178,417IZ,22
9179,417IZ,12
9180,417IZ,13
9181,417IZ,25
9182,417IZ,124
9183,417IZ,35
9184,417IZ,15
9185,417IZ,67
9186,417IZ,87
9187,417IZ,14
9188,417IZ,15
9189,417IZ,143
9190,417IZ,105
9191,417IZ,120
9192,417IZ,13
9193,417IZ,15
9194,417IZ,33
9195,417IZ,37
9196,417IZ,21
9197,417IZ,103
9198,417IZ,35
9199,417IZ,94
9200,417IZ,26
9201,417IZ,30
9202,417IZ,25
9203,417IZ,173
9204,417IZ,13
9205,417IZ,34
9206,417IZ,81
9207,417IZ,114
9208,417IZ,34
9209,417IZ,115
9210,417IZ,20
9211,417IZ,32
9212,417IZ,9
9213,417IZ,7
9214,417IZ,43
9215,417IZ,77
9216,417IZ,12
9217,417IZ,102
9218,417IZ,14
9219,417IZ,10
9220,417IZ,86
9221,417IZ,79
9222,417IZ,44
9223,417IZ,14
9224,417IZ,10
9225,417IZ,69
9226,417IZ,12
9227,417IZ,28
9228,417IZ,3
9229,417IZ,29
9230,417IZ,33
9231,417IZ,158
9232,417IZ,68
9233,417IZ,17
9234,417IZ,32
9235,417IZ,39
9236,417IZ,9
9237,417IZ,1
9238,417IZ,83
9239,417IZ,26
9240,417IZ,38
9241,417IZ,29
9242,417IZ,31
9243,417IZ,102
9244,417IZ,26
9245,417IZ,34
9246,417IZ,10
9247,417IZ,64
9248,417IZ,11
9249,417IZ,136
9250,417IZ,2
9251,417IZ,56
9252,417IZ,25
9253,417IZ,21
9254,417IZ,68
9255,417IZ,11
9256,417IZ,17
9257,417IZ,8
9258,417IZ,18
9259,417IZ,49
9260,417IZ,26
9261,417IZ,26
9262,417IZ,33
9263,417IZ,28
9264,417IZ,3
9265,417IZ,32
9266,417IZ,33
9267,417IZ,23
9268,417IZ,9
9269,417IZ,16
9270,417IZ,186
9271,417IZ,87
9272,417IZ,90
9273,417IZ,36
9274,417IZ,23
9275,417IZ,39
9276,417IZ,83
9277,417IZ,85
9278,417IZ,112
9279,417IZ,67
9280,417IZ,57
9281,417IZ,30
9282,417IZ,19
9283,417IZ,62
9284,417IZ,30
9285,417IZ,13
9286,417IZ,16
9287,417IZ,70
9288,417IZ,34
9289,417IZ,76
9290,417IZ,16
9291,417IZ,19
9292,417IZ,32
9293,417IZ,63
9294,417IZ,57
9295,417IZ,65
9296,417IZ,122
9297,417IZ,43
9298,417IZ,68
9299,417IZ,24
9300,417IZ,30
9301,417IZ,103
9302,417IZ,132
9303,417IZ,40
9304,417IZ,10
9305,417IZ,68
9306,417IZ,61
9307,417IZ,39
9308,417IZ,35
9309,417IZ,18
9310,417IZ,15
9311,417IZ,81
9312,417IZ,12
9313,417IZ,174
9314,417IZ,21
9315,417IZ,15
9316,417IZ,31
9317,417IZ,39
9318,417IZ,103
9319,417IZ,13
9320,417IZ,81
9321,417IZ,42
9322,417IZ,87
9323,417IZ,12
9324,417IZ,41
9325,417IZ,9
9326,417IZ,32
9327,417IZ,22
9328,417IZ,27
9329,417IZ,34
9330,417IZ,21
9331,417IZ,24
9332,417IZ,14
9333,417IZ,18
9334,417IZ,172
9335,417IZ,14
9336,417IZ,25
9337,417IZ,104
9338,417IZ,35
9339,417IZ,65
9340,417IZ,36
9341,417IZ,34
9342,417IZ,54
9343,417IZ,94
9344,417IZ,13
9345,417IZ,17
9346,417IZ,36
9347,417IZ,61
9348,417IZ,35
9349,417IZ,13
9350,417IZ,190
9351,417IZ,68
9352,417IZ,103
9353,417IZ,23
9354,417IZ,66
9355,417IZ,14
9356,417IZ,43
9357,417IZ,29
9358,417IZ,81
9359,417IZ,105
9360,417IZ,34
9361,417IZ,23
9362,417IZ,9
9363,417IZ,29
9364,417IZ,13
9365,417IZ,14
9366,417IZ,14
9367,417IZ,13
9368,417IZ,14
9369,417IZ,9
9370,417IZ,54
9371,417IZ,27
9372,417IZ,6
9373,417IZ,128
9374,417IZ,44
9375,417IZ,17
9376,417IZ,39
9377,417IZ,61
9378,417IZ,11
9379,417IZ,20
9380,417IZ,38
9381,417IZ,27
9382,417IZ,12
9383,417IZ,28
9384,417IZ,108
9385,417IZ,2
9386,417IZ,74
9387,417IZ,10
9388,417IZ,12
9389,417IZ,18
9390,417IZ,24
9391,417IZ,40
9392,417IZ,37
9393,417IZ,57
9394,417IZ,13
9395,417IZ,17
9396,417IZ,82
9397,417IZ,26
9398,417IZ,78
9399,417IZ,81
9400,417IZ,95
9401,417IZ,12
9402,417IZ,127
9403,417IZ,28
9404,417IZ,135
9405,417IZ,25
9406,417IZ,36
9407,417IZ,18
9408,417IZ,40
9409,417IZ,16
9410,417IZ,12
9411,417IZ,12
9412,417IZ,54
9413,417IZ,38
9414,417IZ,28
9415,417IZ,11
9416,417IZ,25
9417,417IZ,48
9418,417IZ,33
9419,417IZ,14
9420,417IZ,13
9421,417IZ,12
9422,417IZ,14
9423,417IZ,60
9424,417IZ,21
9425,417IZ,64
9426,417IZ,88
9427,417IZ,26
9428,417IZ,6
9429,417IZ,63
9430,417IZ,105
9431,417IZ,9
9432,417IZ,100
9433,417IZ,31
9434,417IZ,25
9435,417IZ,34
9436,417IZ,19
9437,417IZ,13
9438,417IZ,31
9439,417IZ,94
9440,417IZ,40
9441,417IZ,37
9442,417IZ,33
9443,417IZ,13
9444,417IZ,64
9445,417IZ,78
9446,417IZ,14
9447,417IZ,97
9448,417IZ,86
9449,417IZ,14
9450,417IZ,29
9451,417IZ,30
9452,417IZ,8
9453,417IZ,4
9454,417IZ,34
9455,417IZ,32
9456,417IZ,24
9457,417IZ,67
9458,417IZ,12
9459,417IZ,32
9460,417IZ,17
9461,417IZ,18
9462,417IZ,172
9463,417IZ,26
9464,417IZ,13
9465,417IZ,20
9466,417IZ,21
9467,417IZ,13
9468,417IZ,36
9469,417IZ,73
9470,417IZ,26
9471,417IZ,103
9472,417IZ,80
9473,417IZ,22
9474,417IZ,105
9475,417IZ,13
9476,417IZ,148
9477,417IZ,35
9478,417IZ,19
9479,417IZ,30
9480,417IZ,26
9481,417IZ,39
9482,417IZ,73
9483,417IZ,131
9484,417IZ,140
9485,417IZ,28
9486,417IZ,32
9487,417IZ,19
9488,417IZ,87
9489,417IZ,14
9490,417IZ,82
9491,417IZ,26
9492,417IZ,53
9493,417IZ,20
9494,417IZ,54
9495,417IZ,22
9496,417IZ,34
9497,417IZ,30
9498,417IZ,31
9499,417IZ,39
9500,417IZ,33
9501,417IZ,22
9502,417IZ,102
9503,417IZ,10
9504,417IZ,14
9505,417IZ,16
9506,417IZ,37
9507,417IZ,30
9508,417IZ,5
9509,417IZ,15
9510,417IZ,94
9511,417IZ,36
9512,417IZ,13
9513,417IZ,13
9514,417IZ,18
9515,417IZ,61
9516,417IZ,25
9517,417IZ,57
9518,417IZ,35
9519,417IZ,11
9520,417IZ,95
9521,417IZ,3
9522,417IZ,34
9523,417IZ,89
9524,417IZ,31
9525,417IZ,33
9526,417IZ,99
9527,417IZ,17
9528,417IZ,84
9529,417IZ,12
9530,417IZ,26
9531,417IZ,14
9532,417IZ,6
9533,417IZ,22
9534,417IZ,25
9535,417IZ,31
9536,417IZ,15
9537,417IZ,57
9538,417IZ,32
9539,417IZ,21
9540,417IZ,1
9541,417IZ,23
9542,417IZ,31
9543,417IZ,95
9544,417IZ,11
9545,417IZ,34
9546,417IZ,19
9547,417IZ,8
9548,417IZ,37
9549,417IZ,30
9550,417IZ,16
9551,417IZ,19
9552,417IZ,29
9553,417IZ,64
9554,417IZ,102
9555,417IZ,9
9556,417IZ,16
9557,417IZ,67
9558,417IZ,3
9559,417IZ,23
9560,417IZ,16
9561,417IZ,107
9562,417IZ,11
9563,417IZ,14
9564,417IZ,22
9565,417IZ,14
9566,417IZ,31
9567,417IZ,39
9568,417IZ,33
9569,417IZ,36
9570,417IZ,13
9571,417IZ,29
9572,417IZ,28
9573,417IZ,15
9574,417IZ,102
9575,417IZ,37
9576,417IZ,23
9577,417IZ,18
9578,417IZ,16
9579,417IZ,31
9580,417IZ,18
9581,417IZ,3
9582,417IZ,8
9583,417IZ,89
9584,417IZ,118
9585,417IZ,71
9586,417IZ,6
9587,417IZ,70
9588,417IZ,19
9589,417IZ,41
9590,417IZ,154
9591,417IZ,2
9592,417IZ,15
9593,417IZ,16
9594,417IZ,19
9595,417IZ,78
9596,417IZ,117
9597,417IZ,77
9598,417IZ,80
9599,417IZ,65
9600,417IZ,7
9601,417IZ,21
9602,417IZ,108
9603,417IZ,18
9604,417IZ,13
9605,417IZ,78
9606,417IZ,33
9607,417IZ,90
9608,417IZ,10
9609,417IZ,14
9610,417IZ,2
9611,417IZ,33
9612,417IZ,34
9613,417IZ,31
9614,417IZ,43
9615,417IZ,25
9616,417IZ,29
9617,417IZ,18
9618,417IZ,3
9619,417IZ,66
9620,417IZ,138
9621,417IZ,14
9622,417IZ,20
9623,417IZ,13
9624,417IZ,16
9625,417IZ,26
9626,417IZ,33
9627,417IZ,75
9628,417IZ,21
9629,417IZ,130
9630,417IZ,30
9631,417IZ,8
9632,417IZ,91
9633,417IZ,27
9634,417IZ,26
9635,417IZ,83
9636,417IZ,29
9637,417IZ,28
9638,417IZ,35
9639,417IZ,80
9640,417IZ,38
9641,417IZ,72
9642,417IZ,23
9643,417IZ,16
9644,417IZ,80
9645,417IZ,201
9646,417IZ,91
9647,417IZ,86
9648,417IZ,3
9649,417IZ,4
9650,417IZ,17
9651,417IZ,13
9652,417IZ,27
9653,417IZ,22
9654,417IZ,11
9655,417IZ,28
9656,417IZ,32
9657,417IZ,78
9658,417IZ,15
9659,417IZ,124
9660,417IZ,11
9661,417IZ,31
9662,417IZ,61
9663,417IZ,82
9664,417IZ,22
9665,417IZ,61
9666,417IZ,11
9667,417IZ,96
9668,417IZ,28
9669,417IZ,15
9670,417IZ,10
9671,417IZ,5
9672,417IZ,96
9673,417IZ,9
9674,417IZ,5
9675,417IZ,20
9676,417IZ,44
9677,417IZ,70
9678,417IZ,35
9679,417IZ,26
9680,417IZ,122
9681,417IZ,0
9682,417IZ,15
9683,417IZ,36
9684,417IZ,48
9685,417IZ,89
9686,417IZ,72
9687,417IZ,151
9688,417IZ,80
9689,417IZ,10
9690,417IZ,37
9691,417IZ,76
9692,417IZ,117
9693,417IZ,60
9694,417IZ,27
9695,417IZ,14
9696,417IZ,28
9697,417IZ,17
9698,417IZ,94
9699,417IZ,20
9700,417IZ,32
9701,417IZ,8
9702,417IZ,35
9703,417IZ,14
9704,417IZ,34
9705,417IZ,58
9706,417IZ,23
9707,417IZ,27
9708,417IZ,8
9709,417IZ,98
9710,417IZ,49
9711,417IZ,11
9712,417IZ,33
9713,417IZ,25
9714,417IZ,13
9715,417IZ,15
9716,417IZ,68
9717,417IZ,15
9718,417IZ,27
9719,417IZ,28
9720,417IZ,2
9721,417IZ,5
9722,417IZ,163
9723,417IZ,97
9724,417IZ,26
9725,417IZ,67
9726,417IZ,29
9727,417IZ,33
9728,417IZ,13
9729,417IZ,30
9730,417IZ,7
9731,417IZ,33
9732,417IZ,41
9733,417IZ,7
9734,417IZ,15
9735,417IZ,27
9736,417IZ,13
9737,417IZ,14
9738,440HY,15
9739,440HY,31
9740,440HY,24
9741,440HY,46
9742,440HY,40
9743,440HY,19
9744,440HY,76
9745,440HY,69
9746,440HY,18
9747,440HY,89
9748,440HY,38
9749,440HY,10
9750,440HY,62
9751,440HY,53
9752,440HY,13
9753,440HY,40
9754,440HY,96
9755,440HY,51
9756,440HY,17
9757,440HY,8
9758,440HY,16
9759,440HY,41
9760,440HY,56
9761,440HY,27
9762,440HY,35
9763,440HY,45
9764,440HY,31
9765,440HY,28
9766,440HY,21
9767,440HY,13
9768,440HY,3
9769,440HY,27
9770,440HY,38
9771,440HY,101
9772,440HY,30
9773,440HY,37
9774,440HY,41
9775,440HY,42
9776,440HY,38
9777,440HY,47
9778,440HY,70
9779,440HY,22
9780,440HY,37
9781,440HY,16
9782,440HY,58
9783,440HY,49
9784,440HY,31
9785,440HY,26
9786,440HY,48
9787,440HY,44
9788,440HY,16
9789,440HY,39
9790,440HY,43
9791,440HY,34
9792,440HY,54
9793,440HY,25
9794,440HY,27
9795,440HY,25
9796,440HY,103
9797,440HY,21
9798,440HY,23
9799,440HY,26
9800,440HY,28
9801,440HY,54
9802,440HY,17
9803,440HY,31
9804,440HY,20
9805,440HY,46
9806,440HY,121
9807,440HY,59
9808,440HY,62
9809,440HY,17
9810,440HY,104
9811,440HY,7
9812,440HY,31
9813,440HY,29
9814,440HY,112
9815,440HY,28
9816,440HY,21
9817,440HY,30
9818,440HY,27
9819,440HY,28
9820,440HY,39
9821,440HY,27
9822,440HY,16
9823,440HY,29
9824,440HY,10
9825,440HY,55
9826,440HY,32
9827,440HY,18
9828,440HY,22
9829,440HY,47
9830,440HY,34
9831,440HY,23
9832,440HY,22
9833,440HY,67
9834,440HY,95
9835,440HY,44
9836,440HY,36
9837,440HY,18
9838,440HY,69
9839,440HY,102
9840,440HY,33
9841,440HY,73
9842,440HY,29
9843,440HY,76
9844,440HY,39
9845,440HY,23
9846,440HY,41
9847,440HY,96
9848,440HY,19
9849,440HY,129
9850,440HY,14
9851,440HY,120
9852,440HY,1
9853,440HY,42
9854,440HY,56
9855,440HY,15
9856,440HY,12
9857,440HY,39
9858,440HY,47
9859,440HY,13
9860,440HY,14
9861,440HY,48
9862,440HY,47
9863,440HY,45
9864,440HY,75
9865,440HY,98
9866,440HY,37
9867,440HY,20
9868,440HY,18
9869,440HY,57
9870,440HY,30
9871,440HY,27
9872,440HY,71
9873,440HY,30
9874,440HY,41
9875,440HY,12
9876,440HY,27
9877,440HY,40
9878,440HY,2
9879,440HY,16
9880,440HY,7
9881,440HY,27
9882,440HY,33
9883,440HY,31
9884,440HY,39
9885,440HY,43
9886,440HY,24
9887,440HY,59
9888,440HY,37
9889,440HY,40
9890,440HY,121
9891,440HY,21
9892,440HY,19
9893,440HY,89
9894,440HY,125
9895,440HY,45
9896,440HY,25
9897,440HY,8
9898,440HY,35
9899,440HY,8
9900,440HY,3
9901,440HY,42
9902,440HY,36
9903,440HY,60
9904,440HY,33
9905,440HY,25
9906,440HY,6
9907,440HY,133
9908,440HY,38
9909,440HY,61
9910,440HY,50
9911,440HY,8
9912,440HY,24
9913,440HY,37
9914,440HY,21
9915,440HY,38
9916,440HY,16
9917,440HY,59
9918,440HY,65
9919,440HY,24
9920,440HY,62
9921,440HY,41
9922,440HY,18
9923,440HY,44
9924,440HY,37
9925,440HY,25
9926,440HY,31
9927,440HY,22
9928,440HY,10
9929,440HY,66
9930,440HY,37
9931,440HY,64
9932,440HY,23
9933,440HY,56
9934,440HY,54
9935,440HY,48
9936,440HY,64
9937,440HY,34
9938,440HY,39
9939,440HY,19
9940,440HY,21
9941,440HY,14
9942,440HY,16
9943,440HY,58
9944,440HY,44
9945,440HY,20
9946,440HY,14
9947,440HY,18
9948,440HY,1
9949,440HY,62
9950,440HY,73
9951,440HY,75
9952,440HY,64
9953,440HY,40
9954,440HY,36
9955,440HY,34
9956,440HY,28
9957,440HY,33
9958,440HY,46
9959,440HY,14
9960,440HY,21
9961,440HY,45
9962,440HY,19
9963,440HY,50
9964,440HY,42
9965,440HY,27
9966,440HY,42
9967,440HY,17
9968,440HY,17
9969,440HY,15
9970,440HY,57
9971,440HY,53
9972,440HY,39
9973,440HY,36
9974,440HY,45
9975,440HY,54
9976,440HY,33
9977,440HY,29
9978,440HY,45
9979,440HY,18
9980,440HY,35
9981,440HY,37
9982,440HY,20
9983,440HY,27
9984,440HY,47
9985,440HY,103
9986,440HY,34
9987,440HY,33
9988,440HY,26
9989,440HY,23
9990,440HY,18
9991,440HY,26
9992,440HY,23
9993,440HY,30
9994,440HY,88
9995,440HY,53
9996,440HY,36
9997,440HY,10
9998,440HY,34
9999,440HY,18
10000,440HY,32
10001,440HY,30
10002,440HY,55
10003,440HY,36
10004,440HY,31
10005,440HY,31
10006,440HY,65
10007,440HY,7
10008,440HY,63
10009,440HY,18
10010,440HY,42
10011,440HY,15
10012,440HY,81
