,vehicle,No added edges
9729,440HY,36
9730,440HY,24
9731,440HY,60
9732,440HY,70
9733,440HY,31
9734,440HY,32
9735,440HY,53
9736,440HY,32
9737,440HY,30
9738,440HY,89
9739,440HY,33
9740,440HY,49
9741,440HY,19
9742,440HY,21
9743,440HY,62
9744,440HY,54
9745,440HY,45
9746,440HY,22
9747,440HY,32
9748,440HY,36
9749,440HY,112
9750,440HY,32
9751,440HY,51
9752,440HY,30
9753,440HY,61
9754,440HY,12
9755,440HY,11
9756,440HY,32
9757,440HY,100
9758,440HY,20
9759,440HY,37
9760,440HY,31
9761,440HY,61
9762,440HY,20
9763,440HY,24
9764,440HY,42
9765,440HY,37
9766,440HY,76
9767,440HY,48
9768,440HY,32
9769,440HY,134
9770,440HY,104
9771,440HY,41
9772,440HY,32
9773,440HY,38
9774,440HY,124
9775,440HY,15
9776,440HY,22
9777,440HY,29
9778,440HY,16
9779,440HY,14
9780,440HY,50
9781,440HY,123
9782,440HY,89
9783,440HY,50
9784,440HY,10
9785,440HY,55
9786,440HY,60
9787,440HY,25
9788,440HY,21
9789,440HY,48
9790,440HY,25
9791,440HY,49
9792,440HY,39
9793,440HY,57
9794,440HY,93
9795,440HY,53
9796,440HY,46
9797,440HY,110
9798,440HY,71
9799,440HY,107
9800,440HY,38
9801,440HY,25
9802,440HY,39
9803,440HY,57
9804,440HY,38
9805,440HY,33
9806,440HY,51
9807,440HY,87
9808,440HY,30
9809,440HY,129
9810,440HY,109
9811,440HY,148
9812,440HY,22
9813,440HY,46
9814,440HY,60
9815,440HY,28
9816,440HY,121
9817,440HY,61
9818,440HY,38
9819,440HY,112
9820,440HY,28
9821,440HY,27
9822,440HY,45
9823,440HY,49
9824,440HY,76
9825,440HY,67
9826,440HY,25
9827,440HY,19
9828,440HY,66
9829,440HY,38
9830,440HY,30
9831,440HY,75
9832,440HY,48
9833,440HY,43
9834,440HY,27
9835,440HY,30
9836,440HY,33
9837,440HY,27
9838,440HY,117
9839,440HY,19
9840,440HY,26
9841,440HY,34
9842,440HY,30
9843,440HY,28
9844,440HY,38
9845,440HY,68
9846,440HY,38
9847,440HY,25
9848,440HY,122
9849,440HY,24
9850,440HY,28
9851,440HY,93
9852,440HY,130
9853,440HY,59
9854,440HY,35
9855,440HY,21
9856,440HY,33
9857,440HY,15
9858,440HY,18
9859,440HY,29
9860,440HY,32
9861,440HY,145
9862,440HY,35
9863,440HY,25
9864,440HY,13
9865,440HY,133
9866,440HY,49
9867,440HY,67
9868,440HY,30
9869,440HY,16
9870,440HY,24
9871,440HY,22
9872,440HY,45
9873,440HY,18
9874,440HY,19
9875,440HY,134
9876,440HY,60
9877,440HY,36
9878,440HY,24
9879,440HY,68
9880,440HY,49
9881,440HY,38
9882,440HY,21
9883,440HY,44
9884,440HY,32
9885,440HY,20
9886,440HY,38
9887,440HY,30
9888,440HY,37
9889,440HY,74
9890,440HY,25
9891,440HY,63
9892,440HY,68
9893,440HY,50
9894,440HY,57
9895,440HY,16
9896,440HY,49
9897,440HY,16
9898,440HY,33
9899,440HY,22
9900,440HY,107
9901,440HY,56
9902,440HY,30
9903,440HY,23
9904,440HY,20
9905,440HY,22
9906,440HY,34
9907,440HY,25
9908,440HY,34
9909,440HY,12
9910,440HY,75
9911,440HY,69
9912,440HY,13
9913,440HY,49
9914,440HY,34
9915,440HY,38
9916,440HY,15
9917,440HY,37
9918,440HY,49
9919,440HY,131
9920,440HY,31
9921,440HY,66
9922,440HY,31
9923,440HY,67
9924,440HY,51
9925,440HY,35
9926,440HY,51
9927,440HY,18
9928,440HY,23
9929,440HY,28
9930,440HY,60
9931,440HY,38
9932,440HY,40
9933,440HY,55
9934,440HY,68
9935,440HY,30
9936,440HY,37
9937,440HY,45
9938,440HY,19
9939,440HY,29
9940,440HY,52
9941,440HY,36
9942,440HY,51
9943,440HY,159
9944,440HY,237
9945,440HY,9
9946,440HY,14
9947,440HY,18
9948,440HY,13
9949,440HY,118
9950,440HY,22
9951,440HY,32
9952,440HY,54
9953,440HY,87
9954,440HY,53
9955,440HY,52
9956,440HY,24
9957,440HY,24
9958,440HY,23
9959,440HY,32
9960,440HY,32
9961,440HY,59
9962,440HY,48
9963,440HY,35
9964,440HY,44
9965,440HY,54
9966,440HY,36
9967,440HY,64
9968,440HY,29
9969,440HY,43
9970,440HY,32
9971,440HY,87
9972,440HY,103
9973,440HY,41
9974,440HY,53
9975,440HY,71
9976,440HY,30
9977,440HY,37
9978,440HY,59
9979,440HY,32
9980,440HY,31
9981,440HY,33
9982,440HY,41
9983,440HY,103
9984,440HY,85
9985,440HY,30
9986,440HY,52
9987,440HY,47
9988,440HY,15
9989,440HY,52
9990,440HY,45
9991,440HY,64
9992,440HY,54
9993,440HY,53
9994,440HY,25
9995,440HY,30
9996,440HY,54
9997,440HY,63
9998,440HY,14
9999,440HY,50
10000,440HY,21
10001,440HY,50
10002,440HY,59
10003,440HY,53
10004,440HY,41
10005,440HY,23
10006,440HY,112
10007,440HY,36
10008,440HY,39
10009,440HY,65
10010,440HY,16
10011,440HY,54
10012,440HY,36
10013,440HY,138
10014,440HY,73
10015,440HY,50
10016,440HY,32
10017,440HY,48
10018,440HY,48
10019,440HY,30
10020,440HY,66
10021,440HY,49
10022,440HY,30
10023,440HY,79
10024,440HY,83
10025,440HY,26
10026,440HY,64
10027,440HY,25
10028,440HY,35
10029,440HY,22
10030,440HY,36
10031,440HY,117
10032,440HY,17
10033,440HY,35
10034,440HY,64
10035,440HY,76
10036,440HY,12
10037,440HY,26
10038,440HY,59
10039,440HY,58
10040,440HY,67
10041,440HY,18
10042,440HY,15
10043,440HY,42
10044,440HY,54
10045,440HY,84
10046,440HY,27
10047,440HY,37
10048,440HY,50
10049,440HY,27
10050,440HY,53
10051,440HY,73
10052,440HY,31
10053,440HY,102
10054,440HY,24
10055,440HY,37
10056,440HY,24
10057,440HY,32
10058,440HY,28
10059,440HY,33
10060,440HY,34
10061,440HY,51
10062,440HY,46
10063,440HY,22
10064,440HY,27
10065,440HY,19
10066,440HY,22
10067,440HY,26
10068,440HY,14
10069,440HY,150
10070,440HY,23
10071,440HY,122
10072,440HY,30
10073,440HY,31
10074,440HY,48
10075,440HY,19
10076,440HY,23
10077,440HY,78
10078,440HY,31
10079,440HY,29
10080,440HY,27
10081,440HY,43
10082,440HY,74
10083,440HY,87
10084,440HY,65
10085,440HY,12
10086,440HY,18
10087,440HY,44
10088,440HY,19
10089,440HY,19
10090,440HY,43
10091,440HY,50
10092,440HY,30
10093,440HY,56
10094,440HY,40
10095,440HY,113
10096,440HY,30
10097,440HY,28
10098,440HY,44
10099,440HY,29
10100,440HY,71
10101,440HY,63
10102,440HY,36
10103,440HY,27
10104,440HY,58
10105,440HY,17
10106,440HY,20
10107,440HY,39
10108,440HY,15
10109,440HY,24
10110,440HY,29
10111,440HY,42
10112,440HY,18
10113,440HY,29
10114,440HY,23
10115,440HY,93
10116,440HY,19
10117,440HY,58
10118,440HY,37
10119,440HY,64
10120,440HY,55
10121,440HY,59
10122,440HY,76
10123,440HY,14
10124,440HY,62
10125,440HY,33
10126,440HY,32
10127,440HY,110
10128,440HY,71
10129,440HY,77
10130,440HY,62
10131,440HY,22
10132,440HY,78
10133,440HY,19
10134,440HY,27
10135,440HY,100
10136,440HY,87
10137,440HY,91
10138,440HY,17
10139,440HY,20
10140,440HY,41
10141,440HY,26
10142,440HY,75
10143,440HY,48
10144,440HY,118
10145,440HY,65
10146,440HY,38
10147,440HY,20
10148,440HY,196
10149,440HY,102
10150,440HY,64
10151,440HY,57
10152,440HY,30
10153,440HY,6
10154,440HY,50
10155,440HY,24
10156,440HY,53
10157,440HY,30
10158,440HY,3
10159,440HY,43
10160,440HY,53
10161,440HY,24
10162,440HY,72
10163,440HY,122
10164,440HY,59
10165,440HY,34
10166,440HY,20
10167,440HY,41
10168,440HY,66
10169,440HY,81
10170,440HY,159
10171,440HY,30
10172,440HY,24
10173,440HY,31
10174,440HY,19
10175,440HY,54
10176,440HY,35
10177,440HY,55
10178,440HY,47
10179,440HY,20
10180,440HY,50
10181,440HY,36
10182,440HY,57
10183,440HY,103
10184,440HY,33
10185,440HY,52
10186,440HY,44
10187,440HY,46
10188,440HY,23
10189,440HY,26
10190,440HY,41
10191,440HY,65
10192,440HY,92
10193,440HY,35
10194,440HY,21
10195,440HY,37
10196,440HY,73
10197,440HY,52
10198,440HY,85
10199,440HY,12
10200,440HY,126
10201,440HY,42
10202,440HY,57
10203,440HY,36
10204,440HY,142
10205,440HY,55
10206,440HY,47
10207,440HY,65
10208,440HY,65
10209,440HY,28
10210,440HY,61
10211,440HY,13
10212,440HY,46
10213,440HY,51
10214,440HY,66
10215,440HY,55
10216,440HY,13
10217,440HY,23
10218,440HY,24
10219,440HY,43
10220,440HY,32
10221,440HY,28
10222,440HY,39
10223,440HY,99
10224,440HY,32
10225,440HY,57
10226,440HY,50
10227,440HY,44
10228,440HY,35
10229,440HY,300
10230,440HY,20
10231,440HY,30
10232,440HY,27
10233,440HY,29
10234,440HY,77
10235,440HY,57
10236,440HY,59
10237,440HY,122
10238,440HY,49
10239,440HY,6
10240,440HY,33
10241,440HY,51
10242,440HY,24
10243,440HY,35
10244,440HY,20
10245,440HY,70
10246,440HY,30
10247,440HY,37
10248,440HY,48
10249,440HY,38
10250,440HY,94
10251,440HY,52
10252,440HY,41
10253,440HY,120
10254,440HY,51
10255,440HY,29
10256,440HY,50
10257,440HY,76
10258,440HY,13
10259,440HY,30
10260,440HY,32
10261,440HY,26
10262,440HY,68
10263,440HY,14
10264,440HY,33
10265,440HY,22
10266,440HY,23
10267,440HY,24
10268,440HY,59
10269,440HY,84
10270,440HY,18
10271,440HY,41
10272,440HY,17
10273,440HY,16
10274,440HY,21
10275,440HY,22
10276,440HY,46
10277,440HY,99
10278,440HY,129
10279,440HY,37
10280,440HY,76
10281,440HY,59
10282,440HY,28
10283,440HY,42
10284,440HY,36
10285,440HY,54
10286,440HY,59
10287,440HY,48
10288,440HY,52
10289,440HY,124
10290,440HY,28
10291,440HY,28
10292,440HY,35
10293,440HY,46
10294,440HY,27
10295,440HY,72
10296,440HY,38
10297,440HY,16
10298,440HY,44
10299,440HY,23
10300,440HY,51
10301,440HY,24
10302,440HY,51
10303,440HY,34
10304,440HY,35
10305,440HY,59
10306,440HY,24
10307,440HY,30
10308,440HY,139
10309,440HY,40
10310,440HY,18
10311,440HY,13
10312,440HY,42
10313,440HY,42
10314,440HY,16
10315,440HY,100
10316,440HY,37
10317,440HY,16
10318,440HY,136
10319,440HY,32
10320,440HY,32
10321,440HY,10
10322,440HY,106
10323,440HY,66
10324,440HY,19
10325,440HY,20
10326,440HY,78
10327,440HY,36
10328,440HY,34
10329,440HY,49
10330,440HY,44
10331,440HY,128
10332,440HY,42
10333,440HY,57
10334,440HY,12
10335,440HY,53
10336,440HY,43
10337,440HY,25
10338,440HY,8
10339,440HY,33
10340,440HY,61
10341,440HY,37
10342,440HY,83
10343,440HY,35
10344,440HY,163
10345,440HY,26
10346,440HY,124
10347,440HY,60
10348,440HY,10
10349,440HY,111
10350,440HY,34
10351,440HY,35
10352,440HY,73
10353,440HY,26
10354,440HY,36
10355,440HY,36
10356,440HY,17
10357,440HY,77
10358,440HY,16
10359,440HY,57
10360,440HY,46
10361,440HY,29
10362,440HY,26
10363,440HY,13
10364,440HY,52
10365,440HY,36
10366,440HY,63
10367,440HY,22
10368,440HY,25
10369,440HY,56
10370,440HY,50
10371,440HY,98
10372,440HY,31
10373,440HY,61
10374,440HY,16
10375,440HY,19
10376,440HY,38
10377,440HY,39
10378,440HY,49
10379,440HY,96
10380,440HY,37
10381,440HY,45
10382,440HY,28
10383,440HY,41
10384,440HY,19
10385,440HY,42
10386,440HY,55
10387,440HY,23
10388,440HY,56
10389,440HY,17
10390,440HY,24
10391,440HY,23
10392,440HY,68
10393,440HY,94
10394,440HY,26
10395,440HY,39
10396,440HY,36
10397,440HY,36
10398,440HY,25
10399,440HY,29
10400,440HY,83
10401,440HY,41
10402,440HY,85
10403,440HY,83
10404,440HY,58
10405,440HY,29
10406,440HY,69
10407,440HY,37
10408,440HY,47
10409,440HY,27
10410,440HY,41
10411,440HY,27
10412,440HY,72
10413,440HY,91
10414,440HY,26
10415,440HY,62
10416,440HY,128
10417,440HY,30
10418,440HY,11
10419,440HY,86
10420,440HY,47
10421,440HY,167
10422,440HY,73
10423,440HY,35
10424,440HY,35
10425,440HY,34
10426,440HY,29
10427,440HY,44
10428,440HY,13
10429,440HY,23
10430,440HY,52
10431,440HY,50
10432,440HY,29
10433,440HY,26
10434,440HY,15
10435,440HY,18
10436,440HY,44
10437,440HY,24
10438,440HY,76
10439,440HY,49
10440,440HY,23
10441,440HY,35
10442,440HY,35
10443,440HY,30
10444,440HY,149
10445,440HY,33
10446,440HY,30
10447,440HY,129
10448,440HY,53
10449,440HY,45
10450,440HY,34
10451,440HY,41
10452,440HY,18
10453,440HY,36
10454,440HY,11
10455,440HY,25
10456,440HY,25
10457,440HY,70
10458,440HY,29
10459,440HY,37
10460,440HY,26
10461,440HY,56
10462,440HY,37
10463,440HY,102
10464,440HY,47
10465,440HY,33
10466,440HY,36
10467,440HY,36
10468,440HY,45
10469,440HY,46
10470,440HY,45
10471,440HY,16
10472,440HY,79
10473,440HY,37
10474,440HY,26
10475,440HY,47
10476,440HY,13
10477,440HY,57
10478,440HY,10
10479,440HY,25
10480,440HY,33
10481,440HY,41
10482,440HY,43
10483,440HY,62
10484,440HY,12
10485,440HY,62
10486,440HY,35
10487,440HY,12
10488,440HY,56
10489,440HY,27
10490,440HY,14
10491,440HY,73
10492,440HY,26
10493,440HY,9
10494,440HY,42
10495,440HY,102
10496,440HY,34
10497,440HY,51
10498,440HY,45
10499,440HY,15
10500,440HY,32
10501,440HY,61
10502,440HY,37
10503,440HY,126
10504,440HY,58
10505,440HY,22
10506,440HY,20
10507,440HY,20
10508,440HY,33
10509,440HY,66
10510,440HY,73
10511,440HY,43
10512,440HY,6
10513,440HY,24
10514,440HY,52
10515,440HY,66
10516,440HY,37
10517,440HY,23
10518,440HY,72
10519,440HY,50
10520,440HY,113
10521,440HY,44
10522,440HY,24
10523,440HY,142
10524,440HY,12
10525,440HY,23
10526,440HY,46
10527,440HY,110
10528,440HY,22
10529,440HY,33
10530,440HY,40
10531,440HY,19
10532,440HY,30
10533,440HY,81
10534,440HY,124
10535,440HY,37
10536,440HY,76
10537,440HY,33
10538,440HY,16
10539,440HY,56
10540,440HY,70
10541,440HY,65
10542,440HY,56
10543,440HY,29
10544,440HY,200
10545,440HY,13
10546,440HY,55
10547,440HY,72
10548,440HY,67
10549,440HY,63
10550,440HY,59
10551,440HY,69
10552,440HY,63
10553,440HY,45
10554,440HY,56
10555,440HY,55
10556,440HY,36
10557,440HY,18
10558,440HY,40
10559,440HY,68
10560,440HY,35
10561,440HY,85
10562,440HY,35
10563,440HY,76
10564,440HY,24
10565,440HY,36
10566,440HY,63
10567,440HY,38
10568,440HY,45
10569,440HY,53
10570,440HY,46
10571,440HY,117
10572,440HY,33
10573,440HY,120
10574,440HY,24
10575,440HY,103
10576,440HY,33
10577,440HY,18
10578,440HY,136
10579,440HY,34
10580,440HY,30
10581,440HY,20
10582,440HY,21
10583,440HY,37
10584,440HY,30
10585,440HY,145
10586,440HY,30
10587,440HY,47
10588,440HY,33
10589,440HY,66
10590,440HY,91
10591,440HY,62
10592,440HY,39
10593,440HY,37
10594,440HY,16
10595,440HY,22
10596,440HY,34
10597,440HY,42
10598,440HY,29
10599,440HY,45
10600,440HY,57
10601,440HY,17
10602,440HY,29
10603,440HY,27
10604,440HY,84
10605,440HY,37
10606,440HY,93
10607,440HY,35
10608,440HY,54
10609,440HY,54
10610,440HY,22
10611,440HY,131
10612,440HY,12
10613,440HY,21
10614,440HY,31
10615,440HY,70
10616,440HY,118
10617,440HY,136
10618,440HY,37
10619,440HY,40
10620,440HY,37
10621,440HY,37
10622,440HY,55
10623,440HY,49
10624,440HY,34
10625,440HY,23
10626,440HY,28
10627,440HY,39
10628,440HY,52
10629,440HY,79
10630,440HY,53
10631,440HY,57
10632,440HY,30
10633,440HY,27
10634,440HY,128
10635,440HY,62
10636,440HY,33
10637,440HY,36
10638,440HY,32
10639,440HY,39
10640,440HY,25
10641,440HY,82
10642,440HY,23
10643,440HY,20
10644,440HY,48
10645,440HY,19
10646,440HY,44
10647,440HY,98
10648,440HY,38
10649,440HY,24
10650,440HY,14
10651,440HY,23
10652,440HY,103
10653,440HY,33
10654,440HY,11
10655,440HY,83
10656,440HY,30
10657,440HY,22
10658,440HY,67
10659,440HY,20
10660,440HY,35
10661,440HY,51
10662,440HY,63
10663,440HY,21
10664,440HY,21
10665,440HY,21
10666,440HY,15
10667,440HY,19
10668,440HY,38
10669,440HY,30
10670,440HY,83
10671,440HY,25
10672,440HY,58
10673,440HY,52
10674,440HY,10
10675,440HY,33
10676,440HY,55
10677,440HY,61
10678,440HY,34
10679,440HY,32
10680,440HY,43
10681,440HY,84
10682,440HY,52
10683,440HY,92
10684,440HY,80
10685,440HY,21
10686,440HY,29
10687,440HY,10
10688,440HY,34
10689,440HY,56
10690,440HY,43
10691,440HY,12
10692,440HY,59
10693,440HY,108
10694,440HY,46
10695,440HY,47
10696,440HY,14
10697,440HY,65
10698,440HY,35
10699,440HY,72
10700,440HY,25
10701,440HY,15
10702,440HY,19
10703,440HY,61
10704,440HY,124
10705,440HY,46
10706,440HY,20
10707,440HY,14
10708,440HY,15
10709,440HY,39
10710,440HY,128
10711,440HY,14
10712,440HY,62
10713,440HY,45
10714,440HY,64
10715,440HY,62
10716,440HY,46
10717,440HY,30
10718,440HY,61
10719,440HY,26
10720,440HY,56
10721,440HY,31
10722,440HY,34
10723,440HY,28
10724,440HY,36
10725,440HY,43
10726,440HY,128
10727,440HY,48
10728,440HY,49
10729,440HY,72
10730,440HY,13
10731,440HY,39
10732,440HY,38
10733,440HY,74
10734,440HY,64
10735,440HY,37
10736,440HY,42
10737,440HY,29
10738,440HY,46
10739,440HY,40
10740,440HY,51
10741,440HY,43
10742,440HY,45
10743,440HY,26
10744,440HY,14
10745,440HY,45
10746,440HY,49
10747,440HY,34
10748,440HY,24
10749,440HY,129
10750,440HY,16
10751,440HY,31
10752,440HY,21
10753,440HY,24
10754,440HY,41
10755,440HY,47
10756,440HY,98
10757,440HY,49
10758,440HY,22
10759,440HY,73
10760,440HY,131
10761,440HY,28
10762,440HY,22
10763,440HY,76
10764,440HY,123
10765,440HY,93
10766,440HY,81
10767,440HY,47
10768,440HY,55
10769,440HY,56
10770,440HY,25
10771,440HY,22
10772,440HY,37
10773,440HY,28
10774,440HY,14
10775,440HY,71
10776,440HY,56
10777,440HY,56
10778,440HY,41
10779,440HY,38
10780,440HY,76
10781,440HY,26
10782,440HY,43
10783,440HY,30
10784,440HY,48
10785,440HY,88
10786,440HY,43
10787,440HY,73
10788,440HY,22
10789,440HY,17
10790,440HY,29
10791,440HY,41
10792,440HY,111
10793,440HY,74
10794,440HY,18
10795,440HY,125
10796,440HY,40
10797,440HY,53
10798,440HY,73
10799,440HY,87
10800,440HY,34
10801,440HY,23
10802,440HY,32
10803,440HY,18
10804,440HY,69
10805,440HY,14
10806,440HY,31
10807,440HY,91
10808,440HY,28
10809,440HY,41
10810,440HY,36
10811,440HY,76
10812,440HY,24
10813,440HY,68
10814,440HY,26
10815,440HY,15
10816,440HY,21
10817,440HY,67
10818,440HY,31
10819,440HY,57
10820,440HY,39
10821,440HY,31
10822,440HY,22
10823,440HY,70
10824,440HY,27
10825,440HY,75
10826,440HY,35
10827,440HY,29
10828,440HY,28
10829,440HY,60
10830,440HY,33
10831,440HY,92
10832,440HY,41
10833,440HY,149
10834,440HY,33
10835,440HY,46
10836,440HY,25
10837,440HY,39
10838,440HY,26
10839,440HY,57
10840,440HY,25
10841,440HY,19
10842,440HY,40
10843,440HY,98
10844,440HY,122
10845,440HY,46
10846,440HY,149
10847,440HY,43
10848,440HY,51
10849,440HY,134
10850,440HY,43
10851,440HY,25
10852,440HY,44
10853,440HY,32
10854,440HY,32
10855,440HY,21
10856,440HY,30
10857,440HY,27
10858,440HY,35
10859,440HY,33
10860,440HY,30
10861,440HY,80
10862,440HY,72
10863,440HY,19
10864,440HY,93
10865,440HY,27
10866,440HY,88
10867,440HY,40
10868,440HY,50
10869,440HY,22
10870,440HY,34
10871,440HY,34
10872,440HY,12
10873,440HY,124
10874,440HY,48
10875,440HY,26
10876,440HY,76
10877,440HY,58
10878,440HY,16
10879,440HY,65
10880,440HY,14
10881,440HY,27
10882,440HY,15
10883,440HY,47
10884,440HY,25
10885,440HY,66
10886,440HY,21
10887,440HY,26
10888,440HY,31
10889,440HY,33
10890,440HY,63
10891,440HY,118
10892,440HY,135
10893,440HY,68
10894,440HY,140
10895,440HY,59
10896,440HY,56
10897,440HY,44
10898,440HY,28
10899,440HY,85
10900,440HY,37
10901,440HY,23
10902,440HY,19
10903,440HY,61
10904,440HY,27
10905,440HY,34
10906,440HY,64
10907,440HY,48
10908,440HY,24
10909,440HY,16
10910,440HY,74
10911,440HY,29
10912,440HY,75
10913,440HY,22
10914,440HY,20
10915,440HY,118
10916,440HY,18
10917,440HY,100
10918,440HY,101
10919,440HY,30
10920,440HY,26
10921,440HY,28
10922,440HY,20
10923,440HY,30
10924,440HY,52
10925,440HY,34
10926,440HY,17
10927,440HY,51
10928,440HY,47
10929,440HY,98
10930,440HY,31
10931,440HY,19
10932,440HY,28
10933,440HY,32
10934,440HY,28
10935,440HY,30
10936,440HY,36
10937,440HY,26
10938,440HY,21
10939,440HY,32
10940,440HY,21
10941,440HY,23
10942,440HY,14
10943,440HY,22
10944,440HY,46
10945,440HY,103
10946,440HY,60
10947,440HY,15
10948,440HY,17
10949,440HY,60
10950,440HY,33
10951,440HY,37
10952,440HY,60
10953,440HY,22
10954,440HY,50
10955,440HY,24
10956,440HY,56
10957,440HY,39
10958,440HY,20
10959,440HY,18
10960,440HY,23
10961,440HY,59
10962,440HY,50
10963,440HY,28
10964,440HY,26
10965,440HY,52
10966,440HY,49
10967,440HY,55
10968,440HY,27
10969,440HY,22
10970,440HY,40
10971,440HY,54
10972,440HY,34
10973,440HY,39
10974,440HY,29
10975,440HY,15
10976,440HY,131
10977,440HY,78
10978,440HY,35
10979,440HY,64
10980,440HY,103
10981,440HY,17
10982,440HY,68
10983,440HY,36
10984,440HY,32
10985,440HY,83
10986,440HY,51
10987,440HY,135
10988,440HY,13
10989,440HY,113
10990,440HY,44
10991,440HY,60
10992,440HY,55
10993,440HY,38
10994,440HY,53
10995,440HY,43
10996,440HY,80
10997,440HY,80
10998,440HY,30
10999,440HY,24
11000,440HY,79
11001,440HY,56
11002,440HY,53
11003,440HY,17
11004,440HY,35
11005,440HY,52
11006,440HY,46
11007,440HY,69
11008,440HY,33
11009,440HY,36
11010,440HY,74
11011,440HY,35
11012,440HY,40
11013,440HY,29
11014,440HY,20
11015,440HY,51
11016,440HY,25
11017,440HY,93
11018,440HY,51
11019,440HY,25
11020,440HY,34
11021,440HY,19
11022,440HY,5
11023,440HY,51
11024,440HY,16
11025,440HY,45
11026,440HY,70
11027,440HY,42
11028,440HY,49
11029,440HY,28
11030,440HY,70
11031,440HY,63
11032,440HY,56
11033,440HY,27
11034,440HY,30
11035,440HY,16
11036,440HY,53
11037,440HY,133
11038,440HY,19
11039,440HY,62
11040,440HY,68
11041,440HY,44
11042,440HY,18
11043,440HY,48
11044,440HY,26
11045,440HY,30
11046,440HY,169
11047,440HY,55
11048,440HY,26
11049,440HY,46
11050,440HY,20
11051,440HY,25
11052,440HY,48
11053,440HY,58
11054,440HY,16
11055,440HY,23
11056,440HY,54
11057,440HY,33
11058,440HY,31
11059,440HY,61
11060,440HY,25
11061,440HY,21
11062,440HY,34
11063,440HY,72
11064,440HY,26
11065,440HY,40
11066,440HY,57
11067,440HY,18
11068,440HY,45
11069,440HY,74
11070,440HY,21
11071,440HY,36
11072,440HY,64
11073,440HY,68
11074,440HY,49
11075,440HY,31
11076,440HY,59
11077,440HY,140
11078,440HY,128
11079,440HY,48
11080,440HY,49
11081,440HY,24
11082,440HY,32
11083,440HY,20
11084,440HY,64
11085,440HY,36
11086,440HY,37
11087,440HY,27
11088,440HY,51
11089,440HY,109
11090,440HY,50
11091,440HY,54
11092,440HY,79
11093,440HY,21
11094,440HY,16
11095,440HY,46
11096,440HY,78
11097,440HY,60
11098,440HY,29
11099,440HY,61
11100,440HY,34
11101,440HY,45
11102,440HY,14
11103,440HY,47
11104,440HY,17
11105,440HY,23
11106,440HY,38
11107,440HY,38
11108,440HY,31
11109,440HY,35
11110,440HY,59
11111,440HY,36
11112,440HY,17
11113,440HY,37
11114,440HY,37
11115,440HY,51
11116,440HY,39
11117,440HY,8
11118,440HY,35
11119,440HY,15
11120,440HY,9
11121,440HY,12
11122,440HY,16
11123,440HY,42
11124,440HY,59
11125,440HY,43
11126,440HY,45
11127,440HY,41
11128,440HY,23
11129,440HY,62
11130,440HY,84
11131,440HY,25
11132,440HY,19
11133,440HY,67
11134,440HY,44
11135,440HY,21
11136,440HY,234
11137,440HY,56
11138,440HY,21
11139,440HY,68
11140,440HY,43
11141,440HY,25
11142,440HY,25
11143,440HY,45
11144,440HY,61
11145,440HY,57
11146,440HY,36
11147,440HY,102
11148,440HY,27
11149,440HY,26
11150,440HY,29
11151,440HY,135
11152,440HY,93
11153,440HY,31
11154,440HY,88
11155,440HY,31
11156,440HY,13
11157,440HY,61
11158,440HY,66
11159,440HY,58
11160,440HY,39
11161,440HY,63
11162,440HY,40
11163,440HY,52
11164,440HY,27
11165,440HY,28
11166,440HY,23
11167,440HY,67
11168,440HY,26
11169,440HY,84
11170,440HY,42
11171,440HY,48
11172,440HY,33
11173,440HY,118
11174,440HY,43
11175,440HY,138
11176,440HY,53
11177,440HY,35
11178,440HY,121
11179,440HY,21
11180,440HY,99
11181,440HY,21
11182,440HY,50
11183,440HY,153
11184,440HY,33
11185,440HY,121
11186,440HY,45
11187,440HY,75
11188,440HY,67
11189,440HY,31
11190,440HY,31
11191,440HY,20
11192,440HY,30
11193,440HY,20
11194,440HY,34
11195,440HY,96
11196,440HY,39
11197,440HY,12
11198,440HY,10
11199,440HY,56
11200,440HY,31
11201,440HY,53
11202,440HY,14
11203,440HY,33
11204,440HY,50
11205,440HY,128
11206,440HY,19
11207,440HY,51
11208,440HY,59
11209,440HY,124
11210,440HY,53
11211,440HY,131
11212,440HY,40
11213,440HY,26
11214,440HY,75
11215,440HY,34
11216,440HY,121
11217,440HY,28
11218,440HY,38
11219,440HY,22
11220,440HY,66
11221,440HY,132
11222,440HY,45
11223,440HY,45
11224,440HY,36
11225,440HY,59
11226,440HY,53
11227,440HY,119
11228,440HY,46
11229,440HY,25
11230,440HY,119
11231,440HY,56
11232,440HY,35
11233,440HY,45
11234,440HY,38
11235,440HY,22
11236,440HY,12
11237,440HY,81
11238,440HY,54
11239,440HY,45
11240,440HY,141
11241,440HY,47
11242,440HY,82
11243,440HY,52
11244,440HY,54
11245,440HY,52
11246,440HY,66
11247,440HY,25
11248,440HY,63
11249,440HY,14
11250,440HY,18
11251,440HY,36
11252,440HY,94
11253,440HY,16
11254,440HY,41
11255,440HY,39
11256,440HY,28
11257,440HY,28
11258,440HY,35
11259,440HY,43
11260,440HY,29
11261,440HY,53
11262,440HY,32
11263,440HY,39
11264,440HY,52
11265,440HY,76
11266,440HY,41
11267,440HY,58
11268,440HY,68
11269,440HY,69
11270,440HY,17
11271,440HY,23
11272,440HY,25
11273,440HY,70
11274,440HY,22
11275,440HY,111
11276,440HY,48
11277,440HY,15
11278,440HY,74
11279,440HY,10
11280,440HY,24
11281,440HY,21
11282,440HY,21
